Taxon Name	Available at Nursery?	Nurseries	Percent of Nurseries with this Taxon
Acnida altissima	False		0.0
Acnida altissima var. prostrata	False		0.0
Acnida altissima var. subnuda	False		0.0
Acnida concatenata	False		0.0
Acnida subnuda	False		0.0
Acnida tamariscina	False		0.0
Acnida tamariscina var. prostrata	False		0.0
Acnida tuberculata	False		0.0
Amaranthus altissimus	False		0.0
Amaranthus ambigens	False		0.0
Amaranthus rudis	False		0.0
Amaranthus tamariscinus	False		0.0
Amaranthus tuberculatus var. prostratus	False		0.0
Amaranthus tuberculatus var. subnudus	False		0.0
Amelanchier utahensis	True	FourthCornerNursery, 	7.69
Amelanchier utahensis var. utahensis	False		0.0
Amelanchier alnifolia var. oreophila	False		0.0
Amelanchier alnifolia var. utahensis	False		0.0
Amelanchier australis	False		0.0
Amelanchier bakeri	False		0.0
Amelanchier goldmanii	False		0.0
Amelanchier mormonica	False		0.0
Amelanchier oreophila	False		0.0
Anagallis	False		0.0
Antennaria anaphaloides	False		0.0
Antennaria pulcherrima ssp. anaphaloides	False		0.0
Antennaria pulcherrima var. anaphaloides	False		0.0
Anaphalis	True	DerbyCanyonNatives, FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	38.46
Anagallis arvensis	False		0.0
Lysimachia arvensis	False		0.0
Anchusa arvensis	False		0.0
Lycopsis arvensis	False		0.0
Angelica arguta	False		0.0
Angelica lyallii	False		0.0
Anthemis arvensis	False		0.0
Anthemis arvensis var. agrestis	False		0.0
Anthoxanthum aristatum	False		0.0
Anthoxanthum odoratum var. puelii	False		0.0
Anthoxanthum ovatum var. aristatum	False		0.0
Anthoxanthum puelii	False		0.0
Anagallis arvensis ssp. arvensis	False		0.0
Anthemis austriaca	False		0.0
Anchusa azurea	False		0.0
Anchusa italica	False		0.0
Angelica canbyi	False		0.0
Anthriscus caucalis	False		0.0
Anthriscus neglecta var. scandix	False		0.0
Anthriscus scandicina nom. illeg.	False		0.0
Anthriscus cerefolium	False		0.0
Anthriscus longirostris	False		0.0
Cerefolium cerefolium nom. inval.	False		0.0
Scandix cerefolium	False		0.0
Anchusa	False		0.0
Antennaria corymbosa	False		0.0
Antennaria acuta	False		0.0
Antennaria dioica var. corymbosa	False		0.0
Antennaria hygrophila	False		0.0
Antennaria nardina	False		0.0
Anthemis cotula	False		0.0
Maruta cotula	False		0.0
Anemone deltoidea	False		0.0
Antennaria dimorpha	False		0.0
Antennaria dimorpha var. integra	False		0.0
Antennaria dimorpha var. latisquama	False		0.0
Antennaria dimorpha var. macrocephala	False		0.0
Antennaria latisquama	False		0.0
Antennaria macrocephala	False		0.0
Gnaphalium dimorphum	False		0.0
Anemone drummondii	False		0.0
Anemone drummondii ssp. drummondii	False		0.0
Andromeda	False		0.0
Androsace	False		0.0
Anemone	True	HimaNursery, InsidePassageSeeds, 	15.38
Anethum	False		0.0
Androsace filiformis	False		0.0
Antennaria flagellaris	False		0.0
Antennaria dimorpha var. flagellaris	False		0.0
Angelica genuflexa	False		0.0
Antennaria geyeri	False		0.0
Gnaphalium alienum	False		0.0
Angelica	False		0.0
Anethum graveolens	False		0.0
Angelica hendersonii	False		0.0
Angelica tomentosa var. hendersonii	False		0.0
Antennaria howellii	False		0.0
Antennaria howellii ssp. howellii	False		0.0
Antennaria callilepis	False		0.0
Antennaria eximia	False		0.0
Antennaria neglecta ssp. howellii	False		0.0
Antennaria neglecta var. howellii	False		0.0
Antennaria neodioica ssp. howellii	False		0.0
Antennaria howellii ssp. neodioica	False		0.0
Antennaria grandis	False		0.0
Antennaria neglecta var. attenuata	False		0.0
Antennaria neglecta var. neodioica	False		0.0
Antennaria neodioica	False		0.0
Antennaria neodioica var. attenuata	False		0.0
Antennaria neodioica var. chlorophylla	False		0.0
Antennaria neodioica var. grandis	False		0.0
Antennaria neodioica var. interjecta	False		0.0
Antennaria neodioica var. rupicola	False		0.0
Antennaria obovata	False		0.0
Antennaria rhodantha	False		0.0
Antennaria rupicola	False		0.0
Antennaria russellii	False		0.0
Antennaria howellii ssp. petaloidea	False		0.0
Antennaria appendiculata	False		0.0
Antennaria concolor	False		0.0
Antennaria neglecta var. petaloidea	False		0.0
Antennaria neodioica ssp. petaloidea	False		0.0
Antennaria neodioica var. petaloidea	False		0.0
Antennaria pedicellata	False		0.0
Antennaria petaloidea	False		0.0
Antennaria petaloidea var. scariosa	False		0.0
Antennaria petaloidea var. subcorymbosa	False		0.0
Antennaria stenolepis	False		0.0
Antennaria lanata	False		0.0
Antennaria carpatica var. lanata	False		0.0
Anemone lithophila	False		0.0
Anemone drummondii var. lithophila	False		0.0
Angelica lucida	False		0.0
Coelopleurum actaeifolium	False		0.0
Coelopleurum gmelinii	False		0.0
Coelopleurum lucidum	False		0.0
Coelopleurum lucidum ssp. gmelinii	False		0.0
Antennaria luzuloides	False		0.0
Antennaria luzuloides ssp. luzuloides	False		0.0
Antennaria luzuloides var. oblanceolata	False		0.0
Antennaria oblanceolata	False		0.0
Anemone lyallii	False		0.0
Anemone nemorosa var. lyallii	False		0.0
Anemone quinquefolia var. lyallii	False		0.0
Anaphalis margaritacea	True	DerbyCanyonNatives, FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	38.46
Anaphalis margaritacea var. angustior	False		0.0
Anaphalis margaritacea var. intercedens	False		0.0
Anaphalis margaritacea var. occidentalis	False		0.0
Anaphalis margaritacea var. revoluta	False		0.0
Anaphalis margaritacea var. subalpina	False		0.0
Anaphalis occidentalis	False		0.0
Gnaphalium margaritaceum	False		0.0
Antirrhinum majus	False		0.0
Antennaria media	False		0.0
Antennaria alpina var. media	False		0.0
Antennaria austromontana	False		0.0
Antennaria candida	False		0.0
Antennaria densa	False		0.0
Antennaria gormanii	False		0.0
Antennaria modesta	False		0.0
Antennaria mucronata	False		0.0
Antennaria microphylla	True	DerbyCanyonNatives, FourthCornerNursery, 	15.38
Antennaria bracteosa	False		0.0
Antennaria nitida	False		0.0
Antennaria parvifolia sensu	False		0.0
Antennaria parvifolia var. bracteosa	False		0.0
Antennaria rosea var. nitida	False		0.0
Antennaria solstitialis	False		0.0
Anagallis minima	False		0.0
Centunculus minimus	False		0.0
Lysimachia minima	False		0.0
Anemone multifida	False		0.0
Anemone multifida var. multifida	False		0.0
Anemone globosa	False		0.0
Anemone hudsoniana	False		0.0
Anemone multifida ssp. globosa nom. nud.	False		0.0
Anemone multifida var. globosa	False		0.0
Anemone multifida var. hudsoniana	False		0.0
Anemone multifida var. nowosadii	False		0.0
Anemone multifida var. sansonii	False		0.0
Anemone multifida var. saxicola	False		0.0
Anemone multifida ssp. saxicola	False		0.0
Anemone multifida var. hirsuta nom. inq.	False		0.0
Anthoxanthum odoratum	False		0.0
Anthoxanthum odoratum ssp. odoratum	False		0.0
Anchusa officinalis	False		0.0
Anchusa procera	False		0.0
Anemone oregana	False		0.0
Anemone oregana var. felix	False		0.0
Anemone felix	False		0.0
Anemone oregana var. oregana	False		0.0
Anemone adamsiana	False		0.0
Anemone grayi	False		0.0
Anemone quinquefolia var. grayi	False		0.0
Anemone quinquefolia var. minor	False		0.0
Anemone quinquefolia var. oregana	False		0.0
Anemone parviflora	False		0.0
Antennaria parvifolia	False		0.0
Antennaria aprica	False		0.0
Antennaria aprica var. minuscula	False		0.0
Antennaria aureola	False		0.0
Antennaria holmii	False		0.0
Antennaria latisquamea	False		0.0
Antennaria minuscula	False		0.0
Antennaria obtusata	False		0.0
Antennaria pumila	False		0.0
Antennaria recurva	False		0.0
Antennaria rhodanthus	False		0.0
Anemone parviflora var. parviflora	False		0.0
Anemone piperi	False		0.0
Andromeda polifolia	False		0.0
Andromeda polifolia var. polifolia	False		0.0
Andromeda polifolia var. concolor	False		0.0
Antennaria pulcherrima	False		0.0
Antennaria pulcherrima ssp. pulcherrima	False		0.0
Antennaria carpatica var. pulcherrima	False		0.0
Antennaria pulcherrima var. angustisquama	False		0.0
Antennaria pulcherrima var. sordida	False		0.0
Antennaria racemosa	False		0.0
Antennaria petasites	False		0.0
Antennaria piperi	False		0.0
Antennaria rosea	False		0.0
Antennaria rosea ssp. arida	False		0.0
Antennaria arida	False		0.0
Antennaria arida ssp. viscidula	False		0.0
Antennaria scariosa	False		0.0
Antennaria rosea ssp. confinis	False		0.0
Antennaria albicans	False		0.0
Antennaria angustifolia	False		0.0
Antennaria arida var. humilis	False		0.0
Antennaria breitungii	False		0.0
Antennaria brevistyla nom. inq.	False		0.0
Antennaria concinna	False		0.0
Antennaria confinis	False		0.0
Antennaria dioica var. kernensis	False		0.0
Antennaria elegans	False		0.0
Antennaria foliacea var. humilis	False		0.0
Antennaria incarnata	False		0.0
Antennaria laingii	False		0.0
Antennaria leontopodioides	False		0.0
Antennaria leuchippii	False		0.0
Antennaria rosea var. angustifolia	False		0.0
Antennaria sedoides	False		0.0
Antennaria sordida	False		0.0
Antennaria straminea	False		0.0
Antennaria subviscosa	False		0.0
Antennaria tomentella	False		0.0
Antennaria rosea ssp. pulvinata	False		0.0
Antennaria affinis	False		0.0
Antennaria albescens	False		0.0
Antennaria fusca	False		0.0
Antennaria gaspensis	False		0.0
Antennaria howellii ssp. gaspensis	False		0.0
Antennaria isolepis	False		0.0
Antennaria maculata	False		0.0
Antennaria manicouagana	False		0.0
Antennaria media ssp. fusca	False		0.0
Antennaria neglecta var. gaspensis	False		0.0
Antennaria neodioica var. gaspensis	False		0.0
Antennaria peasei	False		0.0
Antennaria pulvinata	False		0.0
Antennaria pulvinata ssp. albescens	False		0.0
Antennaria sansonii	False		0.0
Antennaria umbrinella	False		0.0
Antennaria rosea ssp. rosea	False		0.0
Antennaria acuminata	False		0.0
Antennaria alborosea	False		0.0
Antennaria chlorantha	False		0.0
Antennaria dioica var. rosea	False		0.0
Antennaria formosa	False		0.0
Antennaria hendersonii	False		0.0
Antennaria imbricata	False		0.0
Antennaria lanulosa	False		0.0
Antennaria neodioica var. chlorantha	False		0.0
Antennaria oxyphylla	False		0.0
Antennaria rosea ssp. divaricata	False		0.0
Antennaria rosea var. imbricata	False		0.0
Antennaria speciosa	False		0.0
Androsace septentrionalis	False		0.0
Androsace septentrionalis ssp. subumbellata	False		0.0
Androsace septentrionalis var. subumbellata	False		0.0
Antennaria stenophylla	False		0.0
Antennaria alpina var. stenophylla	False		0.0
Antennaria leucophaea	False		0.0
Anthriscus sylvestris	False		0.0
Chaerophyllum sylvestre	False		0.0
Antennaria	True	DerbyCanyonNatives, FourthCornerNursery, 	15.38
Anthemis	False		0.0
Anthoxanthum	True	FourthCornerNursery, 	7.69
Anthriscus	False		0.0
Anthemis tinctoria	False		0.0
Cota tinctoria	False		0.0
Antirrhinum	False		0.0
Angelica tomentosa	False		0.0
Antennaria aizoides	False		0.0
Antennaria flavescens	False		0.0
Antennaria reflexa	False		0.0
Apocynum androsaemifolium	True	DerbyCanyonNatives, 	7.69
Apocynum ambigens	False		0.0
Apocynum androsaemifolium ssp. pumilum	False		0.0
Apocynum androsaemifolium var. glabrum	False		0.0
Apocynum androsaemifolium var. griseum	False		0.0
Apocynum androsaemifolium var. incanum	False		0.0
Apocynum androsaemifolium var. intermedium	False		0.0
Apocynum androsaemifolium var. pumilum	False		0.0
Apocynum androsaemifolium var. tomentellum	False		0.0
Apocynum androsaemifolium var. woodsonii	False		0.0
Apocynum pumilum	False		0.0
Apocynum pumilum var. rhomboideum	False		0.0
Apocynum scopulorum	False		0.0
Aphanes arvensis	False		0.0
Alchemilla arvensis	False		0.0
Alchemilla cuneifolia	False		0.0
Alchemilla occidentalis	False		0.0
Aphanes occidentalis	False		0.0
Apocynum cannabinum	False		0.0
Apocynum cannabinum var. angustifolium	False		0.0
Apocynum cannabinum var. glaberrimum	False		0.0
Apocynum cannabinum var. greeneanum	False		0.0
Apocynum cannabinum var. hypericifolium	False		0.0
Apocynum cannabinum var. nemorale	False		0.0
Apocynum cannabinum var. pubescens	False		0.0
Apocynum cannabinum var. suksdorfii	False		0.0
Apocynum hypericifolium	False		0.0
Apocynum pubescens	False		0.0
Apocynum sibiricum	False		0.0
Apocynum sibiricum var. cordigerum	False		0.0
Apocynum sibiricum var. farwellii	False		0.0
Apocynum sibiricum var. salignum	False		0.0
Apocynum suksdorfii	False		0.0
Apocynum suksdorfii var. angustifolium	False		0.0
Apera	False		0.0
Apocynum sp.) cannabinum]	False		0.0
Apocynum jonesii	False		0.0
Apocynum medium	False		0.0
Apocynum medium var. floribundum	False		0.0
Apocynum medium var. leuconeuron	False		0.0
Apocynum medium var. lividum	False		0.0
Apocynum medium var. sarniense	False		0.0
Apocynum medium var. vestitum	False		0.0
Apocynum milleri	False		0.0
Apium graveolens	False		0.0
Apium graveolens var. dulce	False		0.0
Apium dulce	False		0.0
Celeri graveolens p.p.	False		0.0
Aphanes	False		0.0
Apera interrupta	False		0.0
Agrostis interrupta	False		0.0
Apium	False		0.0
Apocynum	True	DerbyCanyonNatives, 	7.69
Apium prostratum	False		0.0
Apera spica-venti	False		0.0
Agrostis spica-venti	False		0.0
Aquilegia flavescens	False		0.0
Aquilegia flavescens var. flavescens	False		0.0
Aquilegia formosa var. flavescens	False		0.0
Aquilegia flavescens var. miniata	False		0.0
Aquilegia formosa	True	DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	53.85
Aquilegia formosa var. communis	False		0.0
Aquilegia formosa var. fosteri	False		0.0
Aquilegia formosa var. hypolasia	False		0.0
Aquilegia formosa var. megalantha	False		0.0
Aquilegia formosa var. pauciflora	False		0.0
Aquilegia formosa var. truncata	False		0.0
Aquilegia formosa var. wawawensis	False		0.0
Aquilegia fosteri	False		0.0
Aquilegia mohavensis	False		0.0
Aquilegia shockleyi	False		0.0
Aquilegia	True	DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	61.54
Aquilegia vulgaris	True	HimaNursery, 	7.69
Artemisia absinthium	False		0.0
Artemisia absinthium var. insipida	False		0.0
Arceuthobium abietinum	False		0.0
Arceuthobium abietinum ssp. abietinum	False		0.0
Arabidopsis	False		0.0
Arabis	False		0.0
Arenaria aculeata	False		0.0
Arenaria congesta var. aculeata	False		0.0
Arenaria fendleri var. aculeata	False		0.0
Arenaria pumicola var. californica	False		0.0
Arenaria salmonensis	False		0.0
Eremogone aculeata	False		0.0
Aralia	False		0.0
Arceuthobium americanum	False		0.0
Arnica amplexicaulis	False		0.0
Arnica amplexicaulis ssp. genuina	False		0.0
Arnica amplexicaulis ssp. prima	False		0.0
Arnica amplexicaulis var. piperi	False		0.0
Arnica amplexicaulis var. prima	False		0.0
Arnica amplexifolia	False		0.0
Arnica mollis var. aspera	False		0.0
Artemisia annua	False		0.0
Argentina anserina	False		0.0
Argentina anserina var. concolor	False		0.0
Argentina argentea	False		0.0
Potentilla anserina	True	FourthCornerNursery, OxbowFarmandConservationCenter, 	15.38
Potentilla anserina ssp. anserina	False		0.0
Potentilla anserina var. concolor	False		0.0
Potentilla anserina var. sericea	False		0.0
Potentilla anserina var. yukonensis	False		0.0
Potentilla egedii ssp. yukonensis	False		0.0
Potentilla yukonensis	False		0.0
Artemisia arbuscula	True	LandHSeeds, 	7.69
Artemisia arctica	False		0.0
Artemisia arbuscula ssp. arbuscula	False		0.0
Artemisia tridentata ssp. arbuscula	False		0.0
Seriphidium arbusculum	False		0.0
Artemisia arctica ssp. arctica	False		0.0
Artemisia arctica ssp. saxicola	False		0.0
Artemisia norvegica ssp. saxatilis	False		0.0
Artemisia norvegica var. piceetorum	False		0.0
Artemisia norvegica var. saxatilis	False		0.0
Artemisia biennis	False		0.0
Artemisia biennis var. biennis	False		0.0
Arbutus	True	FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	38.46
Artemisia campestris	False		0.0
Arceuthobium campylopodum	False		0.0
Arenaria capillaris	False		0.0
Arenaria capillaris ssp. americana	False		0.0
Arenaria capillaris var. americana	False		0.0
Arenaria formosa	False		0.0
Eremogone americana	False		0.0
Artemisia campestris ssp. borealis	False		0.0
Artemisia campestris ssp. borealis var. borealis	False		0.0
Artemisia borealis	False		0.0
Artemisia borealis ssp. purshii	False		0.0
Artemisia borealis var. latisecta	False		0.0
Artemisia borealis var. purshii	False		0.0
Artemisia campestris ssp. canadensis	False		0.0
Artemisia campestris var. canadensis	False		0.0
Artemisia campestris var. purshii	False		0.0
Artemisia canadensis	False		0.0
Artemisia richardsoniana	False		0.0
Artemisia spithamea	False		0.0
Oligosporus groenlandicus	False		0.0
Artemisia campestris ssp. caudata	False		0.0
Artemisia campestris var. caudata	False		0.0
Artemisia caudata	False		0.0
Artemisia caudata var. calvens	False		0.0
Artemisia forwoodii	False		0.0
Oligosporus campestris ssp. caudatus	False		0.0
Oligosporus caudatus	False		0.0
Artemisia campestris ssp. borealis var. scouleriana	False		0.0
Artemisia campestris ssp. pacifica	False		0.0
Artemisia campestris var. pacifica	False		0.0
Artemisia campestris var. strutziae	False		0.0
Artemisia camporum	False		0.0
Artemisia pacifica	False		0.0
Artemisia ripicola	False		0.0
Oligosporus campestris ssp. pacificus	False		0.0
Oligosporus pacificus	False		0.0
Artemisia campestris ssp. borealis var. wormskioldii	False		0.0
Arceuthobium	False		0.0
Arnica chamissonis	True	FourthCornerNursery, 	7.69
Arnica chamissonis ssp. foliosa var. andina	False		0.0
Arnica chamissonis var. foliosa	False		0.0
Arnica chamissonis var. jepsoniana	False		0.0
Arnica foliosa	False		0.0
Arnica chamissonis ssp. chamissonis	False		0.0
Arnica chamissonis ssp. foliosa	False		0.0
Arnica chamissonis ssp. chamissonis var. interior	False		0.0
Arnica chamissonis ssp. foliosa var. incana	False		0.0
Arnica chamissonis ssp. incana	False		0.0
Arnica foliosa var. incana	False		0.0
Arctostaphylos columbiana	True	InsidePassageSeeds, 	7.69
Arctostaphylos columbiana var. tracyi	False		0.0
Arctostaphylos tracyi	False		0.0
Arenaria congesta	False		0.0
Arnica cordifolia	False		0.0
Arnica cordifolia ssp. genuina	False		0.0
Arnica cordifolia var. humilis	False		0.0
Arnica cordifolia var. pumila	False		0.0
Arnica cordifolia var. whitneyi	False		0.0
Arnica hardinae	False		0.0
Arnica humilis	False		0.0
Arnica paniculata	False		0.0
Arnica whitneyi	False		0.0
Arenaria congesta var. cephaloidea	False		0.0
Arenaria congesta var. congesta	False		0.0
Eremogone congesta	False		0.0
Eremogone congesta var. congesta	False		0.0
Arenaria congesta var. glandulifera	False		0.0
Arenaria congesta var. prolifera	False		0.0
Arabis crucisetosa	False		0.0
Arctium	False		0.0
Arctostaphylos	True	DerbyCanyonNatives, DesertJewelsNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, OxbowFarmandConservationCenter, 	46.15
Arabis cusickii	False		0.0
Arabis sp.) holboellii]	False		0.0
Arabis acutina	False		0.0
Arabis confinis var. interposita	False		0.0
Arabis divaricarpa var. dechamplainii	False		0.0
Arabis divaricarpa var. interposita	False		0.0
Arabis divaricarpa var. stenocarpa	False		0.0
Arabis divaricarpa var. typica	False		0.0
